"pPostcode","pCity","pState","pCountryCode"
"75100","Melaka","Melaka","MY"
"75150","Melaka","Melaka","MY"
"75200","Melaka","Melaka","MY"
"75250","Melaka","Melaka","MY"
"75260","Melaka","Melaka","MY"
"75300","Melaka","Melaka","MY"
"75350","Melaka","Melaka","MY"
"75400","Melaka","Melaka","MY"
"75450","Ayer Keroh","Melaka","MY"
"75460","Melaka","Melaka","MY"
"75500","Melaka","Melaka","MY"
"75502","Melaka","Melaka","MY"
"75503","Melaka","Melaka","MY"
"75504","Melaka","Melaka","MY"
"75505","Melaka","Melaka","MY"
"75506","Melaka","Melaka","MY"
"75508","Melaka","Melaka","MY"
"75510","Melaka","Melaka","MY"
"75512","Melaka","Melaka","MY"
"75514","Melaka","Melaka","MY"
"75516","Melaka","Melaka","MY"
"75517","Melaka","Melaka","MY"
"75518","Melaka","Melaka","MY"
"75519","Melaka","Melaka","MY"
"75532","Melaka","Melaka","MY"
"75536","Melaka","Melaka","MY"
"75538","Melaka","Melaka","MY"
"75540","Melaka","Melaka","MY"
"75542","Melaka","Melaka","MY"
"75546","Melaka","Melaka","MY"
"75550","Melaka","Melaka","MY"
"75551","Melaka","Melaka","MY"
"75552","Melaka","Melaka","MY"
"75560","Melaka","Melaka","MY"
"75564","Melaka","Melaka","MY"
"75566","Melaka","Melaka","MY"
"75570","Melaka","Melaka","MY"
"75572","Melaka","Melaka","MY"
"75576","Melaka","Melaka","MY"
"75578","Melaka","Melaka","MY"
"75582","Melaka","Melaka","MY"
"75584","Melaka","Melaka","MY"
"75586","Melaka","Melaka","MY"
"75590","Melaka","Melaka","MY"
"75592","Melaka","Melaka","MY"
"75594","Melaka","Melaka","MY"
"75596","Melaka","Melaka","MY"
"75600","Melaka","Melaka","MY"
"75604","Melaka","Melaka","MY"
"75606","Melaka","Melaka","MY"
"75608","Melaka","Melaka","MY"
"75609","Melaka","Melaka","MY"
"75610","Melaka","Melaka","MY"
"75612","Melaka","Melaka","MY"
"75618","Melaka","Melaka","MY"
"75620","Melaka","Melaka","MY"
"75622","Melaka","Melaka","MY"
"75626","Melaka","Melaka","MY"
"75628","Melaka","Melaka","MY"
"75630","Melaka","Melaka","MY"
"75632","Melaka","Melaka","MY"
"75646","Melaka","Melaka","MY"
"75648","Melaka","Melaka","MY"
"75662","Melaka","Melaka","MY"
"75670","Melaka","Melaka","MY"
"75672","Melaka","Melaka","MY"
"75673","Melaka","Melaka","MY"
"75674","Melaka","Melaka","MY"
"75676","Melaka","Melaka","MY"
"75690","Melaka","Melaka","MY"
"75700","Melaka","Melaka","MY"
"75710","Melaka","Melaka","MY"
"75720","Melaka","Melaka","MY"
"75730","Melaka","Melaka","MY"
"75740","Melaka","Melaka","MY"
"75750","Melaka","Melaka","MY"
"75760","Melaka","Melaka","MY"
"75900","Melaka","Melaka","MY"
"75902","Melaka","Melaka","MY"
"75904","Melaka","Melaka","MY"
"75906","Melaka","Melaka","MY"
"75908","Melaka","Melaka","MY"
"75910","Melaka","Melaka","MY"
"75912","Melaka","Melaka","MY"
"75914","Melaka","Melaka","MY"
"75916","Melaka","Melaka","MY"
"75918","Melaka","Melaka","MY"
"75990","Melaka","Melaka","MY"
"76100","Durian Tunggal","Melaka","MY"
"76109","Durian Tunggal","Melaka","MY"
"76200","Kem Trendak","Melaka","MY"
"76300","Sungai Udang","Melaka","MY"
"76400","Tanjong Kling","Melaka","MY"
"76409","Tanjong Kling","Melaka","MY"
"76450","Melaka","Melaka","MY"
"77000","Jasin","Melaka","MY"
"77007","Jasin","Melaka","MY"
"77008","Jasin","Melaka","MY"
"77009","Jasin","Melaka","MY"
"77100","Asahan","Melaka","MY"
"77109","Asahan","Melaka","MY"
"77200","Bemban","Melaka","MY"
"77300","Merlimau","Melaka","MY"
"77309","Merlimau","Melaka","MY"
"77400","Sungai Rambai","Melaka","MY"
"77409","Sungai Rambai","Melaka","MY"
"77500","Selandar","Melaka","MY"
"78000","Alor Gajah","Melaka","MY"
"78009","Alor Gajah","Melaka","MY"
"78100","Lubok China","Melaka","MY"
"78200","Kuala Sungai Baru","Melaka","MY"
"78300","Masjid Tanah","Melaka","MY"
"78307","Masjid Tanah","Melaka","MY"
"78309","Masjid Tanah","Melaka","MY"
"79000","Iskandar Puteri","Johor","MY"
"79050","Iskandar Puteri","Johor","MY"
"79100","Iskandar Puteri","Johor","MY"
"79150","Iskandar Puteri","Johor","MY"
"79200","Iskandar Puteri","Johor","MY"
"79250","Iskandar Puteri","Johor","MY"
"79502","Iskandar Puteri","Johor","MY"
"79503","Iskandar Puteri","Johor","MY"
"79504","Iskandar Puteri","Johor","MY"
"79505","Iskandar Puteri","Johor","MY"
"79511","Iskandar Puteri","Johor","MY"
"79513","Iskandar Puteri","Johor","MY"
"79514","Iskandar Puteri","Johor","MY"
"79517","Iskandar Puteri","Johor","MY"
"79518","Iskandar Puteri","Johor","MY"
"79520","Iskandar Puteri","Johor","MY"
"79521","Iskandar Puteri","Johor","MY"
"79523","Iskandar Puteri","Johor","MY"
"79532","Iskandar Puteri","Johor","MY"
"79538","Iskandar Puteri","Johor","MY"
"79540","Iskandar Puteri","Johor","MY"
"79546","Iskandar Puteri","Johor","MY"
"79548","Iskandar Puteri","Johor","MY"
"79550","Iskandar Puteri","Johor","MY"
"79552","Iskandar Puteri","Johor","MY"
"79555","Iskandar Puteri","Johor","MY"
"79570","Iskandar Puteri","Johor","MY"
"79575","Iskandar Puteri","Johor","MY"
"79576","Iskandar Puteri","Johor","MY"
"79592","Iskandar Puteri","Johor","MY"
"79601","Iskandar Puteri","Johor","MY"
"79603","Iskandar Puteri","Johor","MY"
"79605","Iskandar Puteri","Johor","MY"
"79606","Iskandar Puteri","Johor","MY"
"79612","Iskandar Puteri","Johor","MY"
"79626","Iskandar Puteri","Johor","MY"
"79630","Iskandar Puteri","Johor","MY"
"79632","Iskandar Puteri","Johor","MY"
"79646","Iskandar Puteri","Johor","MY"
"79658","Iskandar Puteri","Johor","MY"
"79660","Iskandar Puteri","Johor","MY"
"79680","Iskandar Puteri","Johor","MY"
"79681","Iskandar Puteri","Johor","MY"
"79683","Iskandar Puteri","Johor","MY"
"80000","Johor Bahru","Johor","MY"
"80050","Johor Bahru","Johor","MY"
"80100","Johor Bahru","Johor","MY"
"80150","Johor Bahru","Johor","MY"
"80200","Johor Bahru","Johor","MY"
"80250","Johor Bahru","Johor","MY"
"80300","Johor Bahru","Johor","MY"
"80350","Johor Bahru","Johor","MY"
"80400","Johor Bahru","Johor","MY"
"80500","Johor Bahru","Johor","MY"
"80506","Johor Bahru","Johor","MY"
"80508","Johor Bahru","Johor","MY"
"80516","Johor Bahru","Johor","MY"
"80519","Johor Bahru","Johor","MY"
"80534","Johor Bahru","Johor","MY"
"80536","Johor Bahru","Johor","MY"
"80542","Johor Bahru","Johor","MY"
"80546","Johor Bahru","Johor","MY"
"80558","Johor Bahru","Johor","MY"
"80560","Johor Bahru","Johor","MY"
"80564","Johor Bahru","Johor","MY"
"80568","Johor Bahru","Johor","MY"
"80578","Johor Bahru","Johor","MY"
"80584","Johor Bahru","Johor","MY"
"80586","Johor Bahru","Johor","MY"
"80590","Johor Bahru","Johor","MY"
"80592","Johor Bahru","Johor","MY"
"80594","Johor Bahru","Johor","MY"
"80596","Johor Bahru","Johor","MY"
"80600","Johor Bahru","Johor","MY"
"80604","Johor Bahru","Johor","MY"
"80608","Johor Bahru","Johor","MY"
"80620","Johor Bahru","Johor","MY"
"80622","Johor Bahru","Johor","MY"
"80628","Johor Bahru","Johor","MY"
"80644","Johor Bahru","Johor","MY"
"80648","Johor Bahru","Johor","MY"
"80662","Johor Bahru","Johor","MY"
"80664","Johor Bahru","Johor","MY"
"80668","Johor Bahru","Johor","MY"
"80670","Johor Bahru","Johor","MY"
"80672","Johor Bahru","Johor","MY"
"80673","Johor Bahru","Johor","MY"
"80676","Johor Bahru","Johor","MY"
"80700","Johor Bahru","Johor","MY"
"80710","Johor Bahru","Johor","MY"
"80720","Johor Bahru","Johor","MY"
"80730","Johor Bahru","Johor","MY"
"80900","Johor Bahru","Johor","MY"
"80902","Johor Bahru","Johor","MY"
"80904","Johor Bahru","Johor","MY"
"80906","Johor Bahru","Johor","MY"
"80908","Johor Bahru","Johor","MY"
"80988","Johor Bahru","Johor","MY"
"80990","Johor Bahru","Johor","MY"
"81000","Kulai","Johor","MY"
"81100","Johor Bahru","Johor","MY"
"81200","Johor Bahru","Johor","MY"
"81300","Johor Bahru","Johor","MY"
"81310","Johor Bahru","Johor","MY"
"81400","Senai","Johor","MY"
"81440","Bandar Tenggara","Johor","MY"
"81450","Gugusan Taib Andak","Johor","MY"
"81500","Pekan Nenas","Johor","MY"
"81550","Gelang Patah","Johor","MY"
"81550","Pulau Satu","Johor","MY"
"81600","Pengerang","Johor","MY"
"81700","Pasir Gudang","Johor","MY"
"81750","Masai","Johor","MY"
"81800","Ulu Tiram","Johor","MY"
"81850","Layang-Layang","Johor","MY"
"81900","Kota Tinggi","Johor","MY"
"81920","Ayer Tawar 2","Johor","MY"
"81930","Bandar Penawar","Johor","MY"
"82000","Pontian","Johor","MY"
"82100","Ayer Baloi","Johor","MY"
"82200","Benut","Johor","MY"
"82300","Kukup","Johor","MY"
"83000","Batu Pahat","Johor","MY"
"83100","Rengit","Johor","MY"
"83200","Senggarang","Johor","MY"
"83300","Seri Gading","Johor","MY"
"83400","Seri Medan","Johor","MY"
"83500","Parit Sulong","Johor","MY"
"83600","Semerah","Johor","MY"
"83700","Yong Peng","Johor","MY"
"84000","Muar","Johor","MY"
"84150","Parit Jawa","Johor","MY"
"84200","Muar","Johor","MY"
"84300","Bukit Pasir","Johor","MY"
"84400","Sungai Mati","Johor","MY"
"84500","Panchor","Johor","MY"
"84600","Pagoh","Johor","MY"
"84700","Gerisek","Johor","MY"
"84800","Bukit Gambir","Johor","MY"
"84900","Tangkak","Johor","MY"
"85000","Segamat","Johor","MY"
"85100","Batu Anam","Johor","MY"
"85200","Jementah","Johor","MY"
"85300","Labis","Johor","MY"
"85400","Chaah","Johor","MY"
"86000","Kluang","Johor","MY"
"86100","Ayer Hitam","Johor","MY"
"86200","Simpang Rengam","Johor","MY"
"86300","Rengam","Johor","MY"
"86400","Parit Raja","Johor","MY"
"86500","Bekok","Johor","MY"
"86600","Paloh","Johor","MY"
"86700","Kahang","Johor","MY"
"86800","Mersing","Johor","MY"
"86810","Mersing","Johor","MY"
"86900","Endau","Johor","MY"
"87000","Labuan","WP Labuan","MY"
"87010","Labuan","WP Labuan","MY"
"87011","Labuan","WP Labuan","MY"
"87012","Labuan","WP Labuan","MY"
"87013","Labuan","WP Labuan","MY"
"87014","Labuan","WP Labuan","MY"
"87015","Labuan","WP Labuan","MY"
"87016","Labuan","WP Labuan","MY"
"87017","Labuan","WP Labuan","MY"
"87018","Labuan","WP Labuan","MY"
"87019","Labuan","WP Labuan","MY"
"87020","Labuan","WP Labuan","MY"
"87021","Labuan","WP Labuan","MY"
"87022","Labuan","WP Labuan","MY"
"87023","Labuan","WP Labuan","MY"
"87024","Labuan","WP Labuan","MY"
"87025","Labuan","WP Labuan","MY"
"87026","Labuan","WP Labuan","MY"
"87027","Labuan","WP Labuan","MY"
"87028","Labuan","WP Labuan","MY"
"87029","Labuan","WP Labuan","MY"
"87030","Labuan","WP Labuan","MY"
"87031","Labuan","WP Labuan","MY"
"87032","Labuan","WP Labuan","MY"
"87033","Labuan","WP Labuan","MY"
"88000","Kota Kinabalu","Sabah","MY"
"88100","Kota Kinabalu","Sabah","MY"
"88200","Kota Kinabalu","Sabah","MY"
"88300","Kota Kinabalu","Sabah","MY"
"88400","Kota Kinabalu","Sabah","MY"
"88450","Kota Kinabalu","Sabah","MY"
"88460","Kota Kinabalu","Sabah","MY"
"88500","Kota Kinabalu","Sabah","MY"
"88502","Kota Kinabalu","Sabah","MY"
"88504","Kota Kinabalu","Sabah","MY"
"88505","Kota Kinabalu","Sabah","MY"
"88506","Kota Kinabalu","Sabah","MY"
"88508","Kota Kinabalu","Sabah","MY"
"88510","Kota Kinabalu","Sabah","MY"
"88512","Kota Kinabalu","Sabah","MY"
"88514","Kota Kinabalu","Sabah","MY"
"88516","Kota Kinabalu","Sabah","MY"
"88518","Kota Kinabalu","Sabah","MY"
"88520","Kota Kinabalu","Sabah","MY"
"88526","Kota Kinabalu","Sabah","MY"
"88527","Kota Kinabalu","Sabah","MY"
"88532","Kota Kinabalu","Sabah","MY"
"88534","Kota Kinabalu","Sabah","MY"
"88538","Kota Kinabalu","Sabah","MY"
"88540","Kota Kinabalu","Sabah","MY"
"88546","Kota Kinabalu","Sabah","MY"
"88550","Kota Kinabalu","Sabah","MY"
"88551","Kota Kinabalu","Sabah","MY"
"88552","Kota Kinabalu","Sabah","MY"
"88554","Kota Kinabalu","Sabah","MY"
"88556","Kota Kinabalu","Sabah","MY"
"88558","Kota Kinabalu","Sabah","MY"
"88560","Kota Kinabalu","Sabah","MY"
"88562","Kota Kinabalu","Sabah","MY"
"88564","Kota Kinabalu","Sabah","MY"
"88566","Kota Kinabalu","Sabah","MY"
"88568","Kota Kinabalu","Sabah","MY"
"88570","Kota Kinabalu","Sabah","MY"
"88572","Kota Kinabalu","Sabah","MY"
"88576","Kota Kinabalu","Sabah","MY"
"88580","Kota Kinabalu","Sabah","MY"
"88582","Kota Kinabalu","Sabah","MY"
"88586","Kota Kinabalu","Sabah","MY"
"88590","Kota Kinabalu","Sabah","MY"
"88592","Kota Kinabalu","Sabah","MY"
"88594","Kota Kinabalu","Sabah","MY"
"88596","Kota Kinabalu","Sabah","MY"
"88598","Kota Kinabalu","Sabah","MY"
"88600","Kota Kinabalu","Sabah","MY"
"88602","Kota Kinabalu","Sabah","MY"
"88604","Kota Kinabalu","Sabah","MY"
"88606","Kota Kinabalu","Sabah","MY"
"88608","Kota Kinabalu","Sabah","MY"
"88609","Kota Kinabalu","Sabah","MY"
"88610","Kota Kinabalu","Sabah","MY"
"88612","Kota Kinabalu","Sabah","MY"
"88614","Kota Kinabalu","Sabah","MY"
"88617","Kota Kinabalu","Sabah","MY"
"88618","Kota Kinabalu","Sabah","MY"
"88620","Kota Kinabalu","Sabah","MY"
"88621","Kota Kinabalu","Sabah","MY"
"88622","Kota Kinabalu","Sabah","MY"
"88624","Kota Kinabalu","Sabah","MY"
"88626","Kota Kinabalu","Sabah","MY"
"88628","Kota Kinabalu","Sabah","MY"
"88630","Kota Kinabalu","Sabah","MY"
"88632","Kota Kinabalu","Sabah","MY"
"88634","Kota Kinabalu","Sabah","MY"
"88644","Kota Kinabalu","Sabah","MY"
"88646","Kota Kinabalu","Sabah","MY"
"88648","Kota Kinabalu","Sabah","MY"
"88656","Kota Kinabalu","Sabah","MY"
"88658","Kota Kinabalu","Sabah","MY"
"88660","Kota Kinabalu","Sabah","MY"
"88661","Kota Kinabalu","Sabah","MY"
"88662","Kota Kinabalu","Sabah","MY"
"88670","Kota Kinabalu","Sabah","MY"
"88672","Kota Kinabalu","Sabah","MY"
"88673","Kota Kinabalu","Sabah","MY"
"88675","Kota Kinabalu","Sabah","MY"
"88676","Kota Kinabalu","Sabah","MY"
"88680","Kota Kinabalu","Sabah","MY"
"88690","Kota Kinabalu","Sabah","MY"
"88700","Beverly","Sabah","MY"
"88721","Putatan","Sabah","MY"
"88722","Putatan","Sabah","MY"
"88723","Putatan","Sabah","MY"
"88724","Putatan","Sabah","MY"
"88725","Putatan","Sabah","MY"
"88757","Kota Kinabalu","Sabah","MY"
"88758","Kota Kinabalu","Sabah","MY"
"88759","Kota Kinabalu","Sabah","MY"
"88760","Kota Kinabalu","Sabah","MY"
"88761","Kota Kinabalu","Sabah","MY"
"88762","Kota Kinabalu","Sabah","MY"
"88763","Kota Kinabalu","Sabah","MY"
"88764","Kota Kinabalu","Sabah","MY"
"88765","Kota Kinabalu","Sabah","MY"
"88766","Kota Kinabalu","Sabah","MY"
"88767","Kota Kinabalu","Sabah","MY"
"88768","Kota Kinabalu","Sabah","MY"
"88769","Kota Kinabalu","Sabah","MY"
"88770","Kota Kinabalu","Sabah","MY"
"88771","Kota Kinabalu","Sabah","MY"
"88772","Kota Kinabalu","Sabah","MY"
"88773","Kota Kinabalu","Sabah","MY"
"88774","Kota Kinabalu","Sabah","MY"
"88775","Kota Kinabalu","Sabah","MY"
"88776","Kota Kinabalu","Sabah","MY"
"88777","Kota Kinabalu","Sabah","MY"
"88778","Kota Kinabalu","Sabah","MY"
"88779","Kota Kinabalu","Sabah","MY"
"88780","Kota Kinabalu","Sabah","MY"
"88781","Kota Kinabalu","Sabah","MY"
"88782","Kota Kinabalu","Sabah","MY"
"88783","Kota Kinabalu","Sabah","MY"
"88784","Kota Kinabalu","Sabah","MY"
"88785","Kota Kinabalu","Sabah","MY"
"88786","Kota Kinabalu","Sabah","MY"
"88787","Kota Kinabalu","Sabah","MY"
"88788","Kota Kinabalu","Sabah","MY"
"88789","Kota Kinabalu","Sabah","MY"
"88790","Kota Kinabalu","Sabah","MY"
"88800","Kota Kinabalu","Sabah","MY"
"88801","Kota Kinabalu","Sabah","MY"
"88802","Kota Kinabalu","Sabah","MY"
"88803","Kota Kinabalu","Sabah","MY"
"88804","Kota Kinabalu","Sabah","MY"
"88805","Kota Kinabalu","Sabah","MY"
"88806","Kota Kinabalu","Sabah","MY"
"88807","Kota Kinabalu","Sabah","MY"
"88808","Kota Kinabalu","Sabah","MY"
"88809","Kota Kinabalu","Sabah","MY"
"88810","Kota Kinabalu","Sabah","MY"
"88811","Kota Kinabalu","Sabah","MY"
"88812","Kota Kinabalu","Sabah","MY"
"88813","Kota Kinabalu","Sabah","MY"
"88814","Kota Kinabalu","Sabah","MY"
"88815","Kota Kinabalu","Sabah","MY"
"88816","Kota Kinabalu","Sabah","MY"
"88817","Kota Kinabalu","Sabah","MY"
"88818","Kota Kinabalu","Sabah","MY"
"88819","Kota Kinabalu","Sabah","MY"
"88820","Kota Kinabalu","Sabah","MY"
"88821","Kota Kinabalu","Sabah","MY"
"88822","Kota Kinabalu","Sabah","MY"
"88823","Kota Kinabalu","Sabah","MY"
"88824","Kota Kinabalu","Sabah","MY"
"88825","Kota Kinabalu","Sabah","MY"
"88826","Kota Kinabalu","Sabah","MY"
"88827","Kota Kinabalu","Sabah","MY"
"88828","Kota Kinabalu","Sabah","MY"
"88829","Kota Kinabalu","Sabah","MY"
"88830","Kota Kinabalu","Sabah","MY"
"88831","Kota Kinabalu","Sabah","MY"
"88832","Kota Kinabalu","Sabah","MY"
"88833","Kota Kinabalu","Sabah","MY"
"88834","Kota Kinabalu","Sabah","MY"
"88835","Kota Kinabalu","Sabah","MY"
"88836","Kota Kinabalu","Sabah","MY"
"88837","Kota Kinabalu","Sabah","MY"
"88838","Kota Kinabalu","Sabah","MY"
"88839","Kota Kinabalu","Sabah","MY"
"88840","Kota Kinabalu","Sabah","MY"
"88841","Kota Kinabalu","Sabah","MY"
"88842","Kota Kinabalu","Sabah","MY"
"88843","Kota Kinabalu","Sabah","MY"
"88844","Kota Kinabalu","Sabah","MY"
"88845","Kota Kinabalu","Sabah","MY"
"88846","Kota Kinabalu","Sabah","MY"
"88847","Kota Kinabalu","Sabah","MY"
"88848","Kota Kinabalu","Sabah","MY"
"88849","Kota Kinabalu","Sabah","MY"
"88850","Kota Kinabalu","Sabah","MY"
"88851","Kota Kinabalu","Sabah","MY"
"88852","Kota Kinabalu","Sabah","MY"
"88853","Kota Kinabalu","Sabah","MY"
"88854","Kota Kinabalu","Sabah","MY"
"88855","Kota Kinabalu","Sabah","MY"
"88856","Likas","Sabah","MY"
"88857","Inanam","Sabah","MY"
"88858","Tanjung Aru","Sabah","MY"
"88860","Kota Kinabalu","Sabah","MY"
"88861","Kota Kinabalu","Sabah","MY"
"88862","Kota Kinabalu","Sabah","MY"
"88863","Kota Kinabalu","Sabah","MY"
"88865","Kota Kinabalu","Sabah","MY"
"88866","Kota Kinabalu","Sabah","MY"
"88867","Kota Kinabalu","Sabah","MY"
"88868","Kota Kinabalu","Sabah","MY"
"88869","Kota Kinabalu","Sabah","MY"
"88870","Kota Kinabalu","Sabah","MY"
"88871","Kota Kinabalu","Sabah","MY"
"88872","Kota Kinabalu","Sabah","MY"
"88873","Kota Kinabalu","Sabah","MY"
"88874","Kota Kinabalu","Sabah","MY"
"88875","Kota Kinabalu","Sabah","MY"
"88900","Kota Kinabalu","Sabah","MY"
"88901","Kota Kinabalu","Sabah","MY"
"88902","Kota Kinabalu","Sabah","MY"
"88903","Kota Kinabalu","Sabah","MY"
"88904","Kota Kinabalu","Sabah","MY"
"88905","Kota Kinabalu","Sabah","MY"
"88906","Kota Kinabalu","Sabah","MY"
"88988","Kota Kinabalu","Sabah","MY"
"88990","Kota Kinabalu","Sabah","MY"
"88991","Kota Kinabalu","Sabah","MY"
"88992","Kota Kinabalu","Sabah","MY"
"88993","Kota Kinabalu","Sabah","MY"
"88994","Kota Kinabalu","Sabah","MY"
"88995","Kota Kinabalu","Sabah","MY"
"88996","Kota Kinabalu","Sabah","MY"
"88997","Kota Kinabalu","Sabah","MY"
"88998","Kota Kinabalu","Sabah","MY"
"88999","Kota Kinabalu","Sabah","MY"
"89000","Keningau","Sabah","MY"
"89007","Keningau","Sabah","MY"
"89008","Keningau","Sabah","MY"
"89009","Keningau","Sabah","MY"
"89050","Kudat","Sabah","MY"
"89057","Kudat","Sabah","MY"
"89058","Kudat","Sabah","MY"
"89059","Kudat","Sabah","MY"
"89100","Kota Marudu","Sabah","MY"
"89107","Kota Marudu","Sabah","MY"
"89108","Kota Marudu","Sabah","MY"
"89109","Kota Marudu","Sabah","MY"
"89130","Kota Marudu","Sabah","MY"
"89137","Kota Marudu","Sabah","MY"
"89138","Kota Marudu","Sabah","MY"
"89139","Kota Marudu","Sabah","MY"
"89150","Kota Belud","Sabah","MY"
"89157","Kota Belud","Sabah","MY"
"89158","Kota Belud","Sabah","MY"
"89159","Kota Belud","Sabah","MY"
"89200","Tuaran","Sabah","MY"
"89207","Tuaran","Sabah","MY"
"89208","Tuaran","Sabah","MY"
"89209","Tuaran","Sabah","MY"
"89250","Tamparuli","Sabah","MY"
"89257","Tamparuli","Sabah","MY"
"89258","Tamparuli","Sabah","MY"
"89259","Tamparuli","Sabah","MY"
"89260","Beverly","Sabah","MY"
"89260","Tenghilan","Sabah","MY"
"89300","Ranau","Sabah","MY"
"89307","Ranau","Sabah","MY"
"89308","Ranau","Sabah","MY"
"89309","Ranau","Sabah","MY"
"89320","Ranau","Sabah","MY"
"89327","Ranau","Sabah","MY"
"89328","Ranau","Sabah","MY"
"89329","Ranau","Sabah","MY"
"89330","Ranau","Sabah","MY"
"89337","Ranau","Sabah","MY"
"89338","Ranau","Sabah","MY"
"89339","Ranau","Sabah","MY"
"89500","Penampang","Sabah","MY"
"89507","Penampang","Sabah","MY"
"89508","Penampang","Sabah","MY"
"89509","Penampang","Sabah","MY"
"89600","Papar","Sabah","MY"
"89607","Papar","Sabah","MY"
"89608","Papar","Sabah","MY"
"89609","Papar","Sabah","MY"
"89650","Tambunan","Sabah","MY"
"89657","Tambunan","Sabah","MY"
"89658","Tambunan","Sabah","MY"
"89659","Tambunan","Sabah","MY"
"89700","Bongawan","Sabah","MY"
"89707","Bongawan","Sabah","MY"
"89708","Bongawan","Sabah","MY"
"89709","Bongawan","Sabah","MY"
"89720","Membakut","Sabah","MY"
"89727","Membakut","Sabah","MY"
"89728","Membakut","Sabah","MY"
"89729","Membakut","Sabah","MY"
"89740","Kuala Penyu","Sabah","MY"
"89747","Kuala Penyu","Sabah","MY"
"89748","Kuala Penyu","Sabah","MY"
"89749","Kuala Penyu","Sabah","MY"
"89760","Menumbok","Sabah","MY"
"89767","Menumbok","Sabah","MY"
"89768","Menumbok","Sabah","MY"
"89769","Menumbok","Sabah","MY"
"89800","Beaufort","Sabah","MY"
"89807","Beaufort","Sabah","MY"
"89808","Beaufort","Sabah","MY"
"89809","Beaufort","Sabah","MY"
"89850","Sipitang","Sabah","MY"
"89857","Sipitang","Sabah","MY"
"89858","Sipitang","Sabah","MY"
"89859","Sipitang","Sabah","MY"
"89900","Tenom","Sabah","MY"
"89907","Tenom","Sabah","MY"
"89908","Tenom","Sabah","MY"
"89909","Tenom","Sabah","MY"
"89950","Nabawan","Sabah","MY"
"89957","Nabawan","Sabah","MY"
"89958","Nabawan","Sabah","MY"
"89959","Nabawan","Sabah","MY"
"90000","Sandakan","Sabah","MY"
"90009","Sandakan","Sabah","MY"
"90100","Beluran","Sabah","MY"
"90107","Beluran","Sabah","MY"
"90109","Beluran","Sabah","MY"
"90200","Kota Kinabatangan","Sabah","MY"
"90300","Sandakan","Sabah","MY"
"90307","Sandakan","Sabah","MY"
"90400","Pamol","Sabah","MY"
"90700","Sandakan","Sabah","MY"
"90701","Sandakan","Sabah","MY"
"90702","Sandakan","Sabah","MY"
"90703","Sandakan","Sabah","MY"
"90704","Sandakan","Sabah","MY"
"90705","Sandakan","Sabah","MY"
"90706","Sandakan","Sabah","MY"
"90707","Sandakan","Sabah","MY"
"90708","Sandakan","Sabah","MY"
"90709","Sandakan","Sabah","MY"
"90711","Sandakan","Sabah","MY"
"90712","Sandakan","Sabah","MY"
"90713","Sandakan","Sabah","MY"
"90714","Sandakan","Sabah","MY"
"90715","Sandakan","Sabah","MY"
"90716","Sandakan","Sabah","MY"
"90717","Sandakan","Sabah","MY"
"90718","Sandakan","Sabah","MY"
"90719","Sandakan","Sabah","MY"
"90720","Sandakan","Sabah","MY"
"90721","Sandakan","Sabah","MY"
"90722","Sandakan","Sabah","MY"
"90723","Sandakan","Sabah","MY"
"90724","Sandakan","Sabah","MY"
"90725","Sandakan","Sabah","MY"
"90726","Sandakan","Sabah","MY"
"90727","Sandakan","Sabah","MY"
"90728","Sandakan","Sabah","MY"
"90729","Sandakan","Sabah","MY"
"90730","Sandakan","Sabah","MY"
"90731","Sandakan","Sabah","MY"
"90732","Sandakan","Sabah","MY"
"90733","Sandakan","Sabah","MY"
"90734","Sandakan","Sabah","MY"
"90735","Sandakan","Sabah","MY"
"90736","Sandakan","Sabah","MY"
"90737","Sandakan","Sabah","MY"
"90738","Sandakan","Sabah","MY"
"90739","Sandakan","Sabah","MY"
"90740","Sandakan","Sabah","MY"
"90741","Sandakan","Sabah","MY"
"91000","Tawau","Sabah","MY"
"91007","Tawau","Sabah","MY"
"91008","Tawau","Sabah","MY"
"91009","Tawau","Sabah","MY"
"91010","Tawau","Sabah","MY"
"91011","Tawau","Sabah","MY"
"91012","Tawau","Sabah","MY"
"91013","Tawau","Sabah","MY"
"91014","Tawau","Sabah","MY"
"91015","Tawau","Sabah","MY"
"91016","Tawau","Sabah","MY"
"91017","Tawau","Sabah","MY"
"91018","Tawau","Sabah","MY"
"91019","Tawau","Sabah","MY"
"91020","Tawau","Sabah","MY"
"91021","Tawau","Sabah","MY"
"91022","Tawau","Sabah","MY"
"91023","Tawau","Sabah","MY"
"91024","Tawau","Sabah","MY"
"91025","Tawau","Sabah","MY"
"91026","Tawau","Sabah","MY"
"91027","Tawau","Sabah","MY"
"91028","Tawau","Sabah","MY"
"91029","Tawau","Sabah","MY"
"91030","Tawau","Sabah","MY"
"91031","Tawau","Sabah","MY"
"91032","Tawau","Sabah","MY"
"91033","Tawau","Sabah","MY"
"91034","Tawau","Sabah","MY"
"91035","Tawau","Sabah","MY"
"91100","Lahad Datu","Sabah","MY"
"91109","Lahad Datu","Sabah","MY"
"91110","Lahad Datu","Sabah","MY"
"91111","Lahad Datu","Sabah","MY"
"91112","Lahad Datu","Sabah","MY"
"91113","Lahad Datu","Sabah","MY"
"91114","Lahad Datu","Sabah","MY"
"91115","Lahad Datu","Sabah","MY"
"91116","Lahad Datu","Sabah","MY"
